,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Government,country,Coup dՎtat
2326,2018-11-01,0,0,,1.0,2,8,1,1,0.0,,,,2,5.0,1,,0,0,0,YE,
2327,2018-12-01,3,0,,1.0,1,8,1,0,0.0,,,,1,0.0,0,,0,0,0,YE,
2328,2019-01-01,2,0,,0.0,1,9,0,5,2.0,,,,2,0.0,1,,0,0,4,YE,
2329,2019-02-01,2,0,,2.0,2,13,0,0,0.0,,,,1,1.0,1,,0,0,2,YE,
2330,2019-03-01,1,0,,1.0,2,8,0,0,0.0,,,,3,1.0,0,,0,3,1,YE,
2331,2019-04-01,0,0,,1.0,0,8,0,1,0.0,,,,4,1.0,0,,0,1,4,YE,
2332,2019-05-01,1,1,,1.0,0,10,0,0,4.0,,,,2,5.0,0,,0,0,4,YE,
2333,2019-06-01,0,0,,0.0,1,9,1,1,0.0,,,,3,2.0,0,,0,0,0,YE,
2334,2019-07-01,1,1,,0.0,2,11,1,1,0.0,,,,5,1.0,1,,0,2,2,YE,
2335,2019-08-01,1,1,,1.0,2,9,2,2,0.0,,,,1,1.0,0,,0,0,3,YE,
2336,2019-09-01,1,1,,0.0,1,11,0,0,2.0,,,,1,2.0,1,,0,0,1,YE,
2337,2019-10-01,2,0,,1.0,0,9,1,1,0.0,,,,3,8.0,0,,0,1,2,YE,
2338,2019-11-01,3,0,,0.0,0,12,0,1,4.0,,,,0,5.0,2,,0,0,5,YE,
2339,2019-12-01,0,1,,1.0,0,10,0,2,0.0,,,,1,0.0,0,,0,1,2,YE,
2340,2020-01-01,2,2,,0.0,1,11,0,1,6.0,,,,1,0.0,0,,0,0,0,YE,
2341,2020-02-01,1,1,,1.0,0,9,1,2,2.0,,,,3,2.0,0,,0,2,1,YE,
2342,2020-03-01,1,1,,1.0,1,11,0,2,0.0,,,,3,2.0,0,,0,1,2,YE,
2343,2020-04-01,1,1,,0.0,2,10,1,2,4.0,,,,0,0.0,1,,0,0,2,YE,
2344,2020-05-01,3,1,,2.0,1,7,0,0,5.0,,,,0,1.0,2,,0,0,4,YE,
2345,2020-06-01,2,0,,0.0,0,9,1,2,0.0,,,,2,2.0,2,,0,1,0,YE,
2346,2020-07-01,0,1,,0.0,1,8,0,0,2.0,,,,3,0.0,0,,0,0,3,YE,
2347,2020-08-01,1,0,,1.0,0,8,0,2,2.0,,,,3,2.0,0,,0,0,0,YE,
2348,2020-09-01,2,0,,1.0,1,9,2,1,5.0,,,,2,0.0,1,,0,0,1,YE,
2349,2020-10-01,2,1,,0.0,1,8,0,2,0.0,,,,4,7.0,1,,0,1,0,YE,
2350,2020-11-01,3,0,,0.0,1,6,0,2,0.0,,,,2,5.0,0,,0,0,4,YE,
2351,2020-12-01,2,1,,1.0,2,8,0,1,1.0,,,,3,2.0,0,,0,0,0,YE,
2352,2021-01-01,1,0,,1.0,0,6,0,1,0.0,,,,2,1.0,0,,0,0,2,YE,
2353,2021-02-01,2,1,,0.0,2,7,0,0,2.0,,,,1,0.0,0,,0,0,3,YE,
2354,2021-03-01,5,3,,3.0,0,12,1,3,0.0,,,,4,2.0,1,,0,0,5,YE,
2355,2021-04-01,1,2,,0.0,2,12,2,1,0.0,,,,2,2.0,1,,0,0,8,YE,
2356,2021-05-01,2,1,,0.0,1,10,0,1,0.0,,,,3,8.0,2,,0,1,3,YE,
2357,2021-06-01,4,0,,1.0,2,9,0,2,0.0,,,,2,1.0,1,,0,0,3,YE,
2358,2021-07-01,5,1,,0.0,1,11,1,1,4.0,,,,2,2.0,1,,0,0,4,YE,
2359,2021-08-01,4,1,,1.0,0,11,0,0,0.0,,,,2,2.0,1,,0,1,3,YE,
2360,2021-09-01,3,1,,1.0,3,7,2,2,0.0,,,,4,7.0,0,,0,1,3,YE,
2361,2021-10-01,2,1,,0.0,1,9,0,3,0.0,,,,2,16.0,2,,0,0,8,YE,
2362,2021-11-01,0,0,,1.0,1,8,1,1,0.0,,,,3,10.0,1,,0,0,1,YE,
2363,2021-12-01,1,1,,1.0,2,10,1,1,0.0,,,,5,0.0,1,,0,0,4,YE,
2364,2022-01-01,4,1,,0.0,3,10,1,2,0.0,,,,1,2.0,2,,0,0,3,YE,
2365,2022-02-01,4,0,,0.0,3,14,1,0,0.0,,,,3,1.0,1,,0,1,6,YE,
2366,2022-03-01,3,1,,0.0,2,10,1,2,1.0,,,,3,1.0,1,,0,1,2,YE,
2367,2022-04-01,4,0,,0.0,2,8,1,1,4.0,,,,4,1.0,1,,0,1,3,YE,
2368,2022-05-01,2,1,,0.0,0,9,0,1,0.0,,,,2,14.0,1,,0,0,3,YE,
2369,2022-06-01,3,1,,1.0,2,11,0,2,3.0,,,,4,2.0,1,,0,0,1,YE,
2370,2022-07-01,5,1,,0.0,0,13,2,2,0.0,,,,2,2.0,2,,0,1,1,YE,
2371,2022-08-01,3,1,,1.0,0,10,0,3,1.0,,,,4,2.0,1,,0,0,1,YE,
2372,2022-09-01,2,1,,0.0,0,10,1,1,2.0,,,,2,5.0,1,,0,0,0,YE,
2373,2022-10-01,1,1,,2.0,2,10,1,1,2.0,,,,2,33.0,1,,0,0,2,YE,
2374,2022-11-01,3,1,,0.0,1,14,1,1,0.0,,,,3,19.0,0,,0,1,2,YE,
2375,2022-12-01,2,0,,1.0,2,8,1,1,0.0,,,,3,2.0,1,,0,0,2,YE,
2376,2005-01-01,0,0,0.0,0.0,45,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,55.0,0,0,0,ZM,
2377,2005-02-01,51,0,0.0,23.0,33,0,0,91,0.0,0.0,83.0,0.0,0,0.0,0,100.0,0,45,0,ZM,
2378,2005-03-01,0,100,100.0,0.0,52,0,59,75,0.0,0.0,0.0,54.0,75,0.0,0,0.0,0,0,46,ZM,
2379,2005-04-01,0,0,0.0,0.0,100,0,0,0,39.0,0.0,0.0,0.0,56,0.0,0,0.0,0,0,0,ZM,
2380,2005-05-01,58,0,0.0,13.0,0,0,0,43,43.0,0.0,79.0,53.0,0,0.0,80,0.0,100,0,0,ZM,
2381,2005-06-01,0,73,0.0,100.0,0,82,0,0,59.0,64.0,0.0,53.0,0,0.0,0,0.0,0,100,25,ZM,
2382,2005-07-01,31,0,0.0,0.0,0,0,0,97,69.0,0.0,0.0,0.0,82,73.0,0,71.0,0,0,0,ZM,
2383,2005-08-01,53,0,0.0,0.0,28,0,100,0,0.0,91.0,0.0,0.0,70,0.0,100,29.0,0,0,0,ZM,
2384,2005-09-01,62,0,0.0,0.0,0,0,0,0,0.0,0.0,100.0,0.0,0,0.0,0,0.0,0,0,0,ZM,
2385,2005-10-01,0,0,0.0,0.0,26,100,0,0,0.0,0.0,0.0,79.0,48,0.0,0,0.0,0,0,100,ZM,
2386,2005-11-01,0,0,92.0,29.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,ZM,
2387,2005-12-01,100,0,0.0,0.0,0,26,0,100,0.0,98.0,0.0,63.0,56,0.0,0,0.0,0,0,45,ZM,
2388,2006-01-01,0,0,0.0,0.0,0,51,0,0,0.0,0.0,0.0,0.0,56,0.0,63,0.0,0,30,0,ZM,
2389,2006-02-01,0,0,0.0,15.0,0,35,0,0,100.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,ZM,
2390,2006-03-01,0,0,0.0,12.0,0,33,0,0,0.0,0.0,0.0,0.0,48,0.0,0,0.0,0,0,20,ZM,
2391,2006-04-01,42,0,0.0,0.0,38,0,0,0,0.0,33.0,0.0,100.0,0,0.0,0,0.0,0,0,37,ZM,
2392,2006-05-01,0,0,0.0,0.0,35,19,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,ZM,
2393,2006-06-01,0,0,0.0,29.0,0,18,26,0,0.0,0.0,59.0,0.0,57,0.0,50,0.0,0,0,0,ZM,
2394,2006-07-01,0,0,30.0,23.0,38,0,84,0,0.0,0.0,0.0,0.0,42,0.0,77,0.0,0,0,31,ZM,
2395,2006-08-01,0,0,0.0,0.0,0,0,31,0,30.0,0.0,0.0,0.0,32,0.0,40,0.0,50,0,40,ZM,
2396,2006-09-01,0,0,0.0,0.0,22,0,0,30,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,ZM,
2397,2006-10-01,0,0,0.0,0.0,22,47,0,0,0.0,0.0,0.0,28.0,0,100.0,0,0.0,0,0,20,ZM,
2398,2006-11-01,23,31,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,56,0.0,0,0.0,47,0,0,ZM,
2399,2006-12-01,0,0,0.0,0.0,0,0,50,0,0.0,36.0,60.0,0.0,31,0.0,0,0.0,0,0,0,ZM,
2400,2007-01-01,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,53.0,0,0,53,ZM,
2401,2007-02-01,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,53,0,21,ZM,
2402,2007-03-01,0,93,0.0,0.0,17,0,16,0,0.0,0.0,0.0,0.0,100,0.0,0,0.0,0,32,0,ZM,
2403,2007-04-01,0,82,0.0,23.0,0,0,0,0,20.0,0.0,0.0,0.0,30,32.0,0,0.0,0,0,0,ZM,
2404,2007-05-01,0,40,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,52,47.0,0,0.0,0,29,0,ZM,
2405,2007-06-01,0,23,0.0,0.0,0,0,0,43,0.0,0.0,0.0,31.0,18,0.0,46,0.0,0,14,13,ZM,
2406,2007-07-01,12,0,0.0,0.0,15,22,0,15,0.0,27.0,0.0,0.0,0,0.0,0,0.0,0,0,0,ZM,
2407,2007-08-01,0,0,0.0,0.0,0,12,33,0,0.0,53.0,40.0,0.0,0,0.0,0,0.0,64,0,14,ZM,
2408,2007-09-01,0,25,0.0,0.0,0,0,0,31,0.0,30.0,27.0,0.0,0,21.0,74,10.0,0,0,16,ZM,
2409,2007-10-01,0,0,0.0,0.0,0,16,0,0,0.0,25.0,0.0,0.0,0,31.0,0,27.0,0,0,30,ZM,
2410,2007-11-01,0,35,0.0,0.0,0,0,0,0,31.0,0.0,0.0,0.0,0,0.0,24,0.0,0,0,19,ZM,
2411,2007-12-01,0,0,0.0,6.0,0,25,0,0,0.0,0.0,0.0,0.0,26,0.0,60,0.0,0,0,0,ZM,
2412,2008-01-01,0,0,0.0,0.0,24,10,15,31,0.0,100.0,0.0,0.0,0,0.0,27,21.0,0,0,0,ZM,
2413,2008-02-01,0,0,13.0,0.0,0,0,20,0,0.0,0.0,0.0,0.0,0,65.0,0,0.0,0,0,32,ZM,
2414,2008-03-01,0,0,0.0,0.0,0,0,17,0,0.0,0.0,22.0,0.0,0,0.0,0,0.0,18,0,0,ZM,
2415,2008-04-01,0,0,13.0,0.0,27,17,0,18,14.0,0.0,0.0,0.0,19,0.0,0,15.0,18,0,18,ZM,
2416,2008-05-01,12,19,0.0,0.0,7,15,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,17,ZM,
2417,2008-06-01,11,31,0.0,0.0,0,11,0,0,0.0,13.0,0.0,0.0,14,25.0,28,9.0,0,17,25,ZM,
2418,2008-07-01,0,19,0.0,0.0,16,0,13,24,8.0,0.0,0.0,0.0,31,25.0,52,0.0,15,0,13,ZM,
2419,2008-08-01,15,17,0.0,4.0,9,13,11,14,0.0,27.0,0.0,0.0,47,27.0,54,0.0,0,0,22,ZM,
2420,2008-09-01,0,32,0.0,0.0,9,7,0,19,0.0,0.0,0.0,0.0,0,15.0,0,13.0,0,0,23,ZM,
2421,2008-10-01,0,0,9.0,0.0,0,0,0,43,0.0,18.0,0.0,0.0,36,45.0,22,0.0,0,0,19,ZM,
2422,2008-11-01,0,16,0.0,0.0,12,11,0,13,0.0,0.0,0.0,0.0,45,42.0,0,0.0,20,0,0,ZM,
2423,2008-12-01,0,0,0.0,14.0,0,7,0,32,11.0,0.0,0.0,0.0,27,0.0,35,0.0,0,0,0,ZM,
2424,2009-01-01,0,0,0.0,0.0,9,17,0,31,0.0,0.0,25.0,0.0,26,0.0,41,0.0,0,0,13,ZM,
2425,2009-02-01,0,0,0.0,0.0,0,9,0,17,0.0,15.0,0.0,0.0,20,25.0,0,12.0,0,0,0,ZM,
2426,2009-03-01,0,32,14.0,11.0,15,10,0,21,0.0,0.0,0.0,0.0,20,0.0,0,0.0,29,0,0,ZM,
2427,2009-04-01,0,0,19.0,0.0,19,16,0,17,0.0,0.0,0.0,0.0,24,0.0,52,0.0,0,0,28,ZM,
2428,2009-05-01,12,19,14.0,0.0,12,12,13,0,0.0,0.0,31.0,0.0,34,0.0,20,0.0,0,12,0,ZM,
2429,2009-06-01,32,0,19.0,0.0,0,6,0,0,0.0,11.0,0.0,0.0,31,20.0,0,0.0,0,0,16,ZM,
2430,2009-07-01,0,14,0.0,9.0,0,7,14,26,0.0,0.0,0.0,0.0,14,70.0,18,0.0,0,0,21,ZM,
2431,2009-08-01,0,0,0.0,0.0,0,19,0,23,0.0,0.0,0.0,13.0,25,0.0,0,0.0,34,0,0,ZM,
2432,2009-09-01,0,0,8.0,5.0,7,0,9,16,0.0,0.0,0.0,28.0,27,0.0,0,0.0,0,0,17,ZM,
2433,2009-10-01,0,26,11.0,0.0,18,0,12,0,0.0,0.0,0.0,0.0,27,0.0,27,0.0,19,0,7,ZM,
2434,2009-11-01,0,41,0.0,4.0,0,6,0,20,0.0,0.0,0.0,0.0,29,64.0,0,0.0,17,0,17,ZM,
2435,2009-12-01,0,0,0.0,0.0,15,13,0,0,0.0,0.0,0.0,0.0,30,0.0,34,0.0,19,0,0,ZM,
2436,2010-01-01,0,0,0.0,0.0,0,0,0,64,31.0,18.0,0.0,0.0,0,0.0,0,0.0,0,0,0,ZM,
2437,2010-02-01,10,0,0.0,0.0,0,8,0,14,0.0,0.0,0.0,0.0,54,89.0,26,0.0,0,12,13,ZM,
2438,2010-03-01,0,0,0.0,0.0,6,14,0,29,0.0,0.0,0.0,0.0,15,17.0,0,0.0,0,0,20,ZM,
2439,2010-04-01,17,0,0.0,0.0,9,11,0,0,0.0,0.0,0.0,0.0,13,0.0,25,0.0,0,0,0,ZM,
2440,2010-05-01,0,0,0.0,0.0,17,6,0,0,28.0,0.0,0.0,0.0,59,0.0,59,0.0,0,0,0,ZM,
2441,2010-06-01,0,0,0.0,0.0,10,7,0,19,0.0,0.0,0.0,0.0,18,0.0,0,0.0,0,26,23,ZM,
2442,2010-07-01,0,0,0.0,5.0,0,18,0,0,12.0,17.0,0.0,27.0,48,0.0,0,0.0,0,0,17,ZM,
2443,2010-08-01,0,0,10.0,0.0,0,0,0,17,0.0,22.0,0.0,0.0,20,0.0,25,0.0,0,0,12,ZM,
2444,2010-09-01,0,0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,29,0.0,0,0.0,0,0,14,ZM,
2445,2010-10-01,16,20,0.0,0.0,0,21,14,0,38.0,0.0,0.0,0.0,0,51.0,0,9.0,0,0,24,ZM,
2446,2010-11-01,9,34,0.0,0.0,0,0,0,32,0.0,0.0,59.0,0.0,48,0.0,53,0.0,0,0,11,ZM,
2447,2010-12-01,0,24,0.0,0.0,28,0,0,31,0.0,0.0,0.0,0.0,51,0.0,0,0.0,0,0,0,ZM,
2448,2011-01-01,0,15,0.0,1.0,0,6,0,0,5.0,0.0,0.0,17.0,21,5.0,14,0.0,0,0,19,ZM,
2449,2011-02-01,0,0,0.0,0.0,5,9,0,0,0.0,0.0,0.0,12.0,25,0.0,28,0.0,0,15,15,ZM,
2450,2011-03-01,0,13,0.0,3.0,5,7,7,0,0.0,0.0,0.0,8.0,23,0.0,16,0.0,15,3,15,ZM,
2451,2011-04-01,0,0,0.0,0.0,10,8,4,9,0.0,0.0,0.0,0.0,11,8.0,21,0.0,6,0,12,ZM,
2452,2011-05-01,0,13,0.0,3.0,0,7,17,9,0.0,0.0,0.0,0.0,20,0.0,19,0.0,0,0,8,ZM,
2453,2011-06-01,6,0,0.0,1.0,4,5,3,7,0.0,0.0,0.0,0.0,25,9.0,6,0.0,0,0,17,ZM,
2454,2011-07-01,0,14,0.0,0.0,0,6,0,0,3.0,16.0,7.0,0.0,20,0.0,6,3.0,0,4,6,ZM,
2455,2011-08-01,3,10,0.0,2.0,8,5,4,3,0.0,0.0,0.0,0.0,23,0.0,13,0.0,0,0,8,ZM,
2456,2011-09-01,3,20,0.0,1.0,3,6,5,6,0.0,0.0,5.0,0.0,22,6.0,15,2.0,7,0,8,ZM,
2457,2011-10-01,0,0,4.0,0.0,5,5,5,8,0.0,0.0,0.0,0.0,16,12.0,23,0.0,5,3,13,ZM,
2458,2011-11-01,2,4,0.0,0.0,2,7,8,7,0.0,0.0,0.0,3.0,16,12.0,6,0.0,4,0,6,ZM,
2459,2011-12-01,0,4,0.0,2.0,2,5,4,8,0.0,0.0,4.0,0.0,8,2.0,19,1.0,4,0,3,ZM,
2460,2012-01-01,0,7,2.0,0.0,2,6,4,5,0.0,0.0,0.0,0.0,27,0.0,7,0.0,0,4,7,ZM,
2461,2012-02-01,0,7,0.0,1.0,3,5,4,7,1.0,0.0,0.0,4.0,13,4.0,14,0.0,3,1,11,ZM,
2462,2012-03-01,2,13,0.0,1.0,12,7,5,4,0.0,0.0,0.0,0.0,17,0.0,7,0.0,0,0,14,ZM,
2463,2012-04-01,2,6,3.0,0.0,2,7,5,2,0.0,2.0,0.0,0.0,10,0.0,12,1.0,0,0,11,ZM,
2464,2012-05-01,0,4,0.0,1.0,5,4,1,0,0.0,0.0,0.0,2.0,12,3.0,8,0.0,0,0,11,ZM,
2465,2012-06-01,2,6,0.0,1.0,3,8,5,2,0.0,3.0,0.0,0.0,19,0.0,15,0.0,2,2,13,ZM,
2466,2012-07-01,2,5,0.0,0.0,4,3,6,4,0.0,0.0,0.0,2.0,16,2.0,10,0.0,14,3,8,ZM,
2467,2012-08-01,1,8,5.0,0.0,0,6,2,4,0.0,0.0,3.0,0.0,15,4.0,16,0.0,7,0,12,ZM,
2468,2012-09-01,0,9,1.0,0.0,6,7,9,6,1.0,0.0,0.0,0.0,16,3.0,12,1.0,5,3,13,ZM,
2469,2012-10-01,2,6,2.0,0.0,4,8,6,1,0.0,1.0,0.0,0.0,20,4.0,13,0.0,4,0,11,ZM,
2470,2012-11-01,0,3,0.0,1.0,1,7,4,4,0.0,0.0,8.0,0.0,11,4.0,8,0.0,0,0,10,ZM,
2471,2012-12-01,2,2,0.0,0.0,3,6,2,4,0.0,0.0,0.0,0.0,16,0.0,5,1.0,0,0,9,ZM,
2472,2013-01-01,0,0,0.0,0.0,2,4,2,0,2.0,0.0,0.0,0.0,15,1.0,7,0.0,2,0,7,ZM,
2473,2013-02-01,1,5,3.0,0.0,4,6,2,3,0.0,0.0,0.0,1.0,15,4.0,9,0.0,4,0,9,ZM,
2474,2013-03-01,3,5,0.0,0.0,3,6,2,2,3.0,0.0,0.0,0.0,14,2.0,11,0.0,3,2,9,ZM,
2475,2013-04-01,2,6,3.0,1.0,2,6,2,9,0.0,0.0,0.0,0.0,14,3.0,5,0.0,4,0,10,ZM,
2476,2013-05-01,2,7,0.0,1.0,4,5,3,3,0.0,0.0,0.0,0.0,15,0.0,14,0.0,6,0,10,ZM,
2477,2013-06-01,0,6,1.0,1.0,6,7,5,6,0.0,0.0,0.0,0.0,15,3.0,14,0.0,0,0,10,ZM,
2478,2013-07-01,2,5,0.0,0.0,4,9,2,2,0.0,0.0,0.0,0.0,15,2.0,4,0.0,1,0,10,ZM,
2479,2013-08-01,1,4,3.0,0.0,5,7,3,3,0.0,0.0,1.0,0.0,12,0.0,9,1.0,3,2,10,ZM,
2480,2013-09-01,2,6,0.0,0.0,3,9,8,4,0.0,0.0,0.0,0.0,19,0.0,11,0.0,2,0,10,ZM,
2481,2013-10-01,2,5,0.0,0.0,3,7,3,2,0.0,0.0,3.0,0.0,14,4.0,10,0.0,6,0,14,ZM,
2482,2013-11-01,2,6,0.0,1.0,2,8,4,2,0.0,1.0,5.0,0.0,13,2.0,6,0.0,4,0,14,ZM,
2483,2013-12-01,2,4,1.0,0.0,5,5,2,1,0.0,0.0,1.0,0.0,12,0.0,6,1.0,5,0,10,ZM,
2484,2014-01-01,0,9,0.0,0.0,3,5,2,4,0.0,0.0,3.0,0.0,16,3.0,12,0.0,1,1,11,ZM,
2485,2014-02-01,2,4,3.0,0.0,3,7,3,0,0.0,1.0,0.0,0.0,13,0.0,14,0.0,0,0,14,ZM,
2486,2014-03-01,3,6,0.0,0.0,4,7,5,9,0.0,0.0,0.0,0.0,17,2.0,12,0.0,2,0,12,ZM,
2487,2014-04-01,2,5,1.0,0.0,6,7,3,3,0.0,0.0,0.0,0.0,13,0.0,7,0.0,0,0,11,ZM,
2488,2014-05-01,2,3,0.0,0.0,5,7,2,3,0.0,0.0,0.0,0.0,18,2.0,10,0.0,2,0,14,ZM,
2489,2014-06-01,1,5,0.0,0.0,3,6,2,5,0.0,3.0,0.0,0.0,19,0.0,12,0.0,5,0,12,ZM,
2490,2014-07-01,1,6,1.0,0.0,2,8,1,2,0.0,1.0,0.0,0.0,17,1.0,5,0.0,3,0,10,ZM,
2491,2014-08-01,1,4,0.0,0.0,3,6,2,5,0.0,0.0,0.0,2.0,15,6.0,12,0.0,3,0,9,ZM,
2492,2014-09-01,5,4,0.0,1.0,3,6,4,5,1.0,0.0,0.0,0.0,11,2.0,7,1.0,0,1,8,ZM,
2493,2014-10-01,2,10,1.0,0.0,5,8,2,3,0.0,0.0,0.0,0.0,14,0.0,9,0.0,4,1,9,ZM,
2494,2014-11-01,5,8,1.0,0.0,5,6,4,3,0.0,1.0,2.0,0.0,13,2.0,8,0.0,6,0,12,ZM,
2495,2014-12-01,3,5,0.0,0.0,2,4,5,4,0.0,0.0,1.0,0.0,11,1.0,13,2.0,2,0,11,ZM,
2496,2015-01-01,3,0,0.0,0.0,2,4,2,1,0.0,0.0,0.0,0.0,12,1.0,9,0.0,0,1,11,ZM,
2497,2015-02-01,2,4,1.0,0.0,5,6,4,2,0.0,2.0,3.0,0.0,12,1.0,15,0.0,2,0,16,ZM,
2498,2015-03-01,1,5,0.0,0.0,5,7,4,3,0.0,0.0,1.0,0.0,19,0.0,19,0.0,3,2,12,ZM,
2499,2015-04-01,2,6,0.0,0.0,4,7,3,3,0.0,1.0,0.0,0.0,15,0.0,11,0.0,0,2,12,ZM,
2500,2015-05-01,3,4,0.0,0.0,4,6,2,5,0.0,2.0,3.0,0.0,18,4.0,10,0.0,5,0,13,ZM,
2501,2015-06-01,3,3,0.0,0.0,4,6,4,4,0.0,0.0,0.0,0.0,16,2.0,10,1.0,1,1,11,ZM,
2502,2015-07-01,3,8,0.0,0.0,3,5,3,5,0.0,1.0,1.0,0.0,10,1.0,11,0.0,2,1,9,ZM,
2503,2015-08-01,3,4,0.0,1.0,2,6,3,5,0.0,0.0,0.0,0.0,13,2.0,15,0.0,0,0,11,ZM,
2504,2015-09-01,2,3,0.0,1.0,3,6,1,3,0.0,0.0,0.0,2.0,22,1.0,26,0.0,1,0,11,ZM,
2505,2015-10-01,1,7,0.0,0.0,3,7,3,4,0.0,2.0,0.0,0.0,18,2.0,10,1.0,3,0,9,ZM,
2506,2015-11-01,2,6,0.0,0.0,4,7,2,5,1.0,0.0,0.0,0.0,20,1.0,12,0.0,1,0,9,ZM,
2507,2015-12-01,1,4,0.0,0.0,4,9,1,4,0.0,2.0,1.0,0.0,13,2.0,9,0.0,0,1,8,ZM,
2508,2016-01-01,2,4,1.0,0.0,3,8,3,3,1.0,2.0,0.0,0.0,8,1.0,7,0.0,1,0,12,ZM,
2509,2016-02-01,2,4,0.0,0.0,3,10,4,2,1.0,0.0,0.0,0.0,9,1.0,14,0.0,1,1,13,ZM,
2510,2016-03-01,2,4,0.0,0.0,3,8,3,2,0.0,0.0,0.0,0.0,9,0.0,13,0.0,2,0,9,ZM,
2511,2016-04-01,3,6,1.0,0.0,3,9,2,3,0.0,1.0,1.0,0.0,13,2.0,12,0.0,2,0,12,ZM,
2512,2016-05-01,2,5,0.0,0.0,4,10,4,3,0.0,1.0,1.0,0.0,10,3.0,10,0.0,1,0,12,ZM,
2513,2016-06-01,2,5,0.0,0.0,4,7,5,3,0.0,1.0,0.0,1.0,8,0.0,12,0.0,2,0,12,ZM,
2514,2016-07-01,2,3,1.0,0.0,4,10,4,3,0.0,1.0,0.0,1.0,11,1.0,10,0.0,2,0,9,ZM,
2515,2016-08-01,2,3,0.0,0.0,2,6,5,1,0.0,0.0,0.0,0.0,10,2.0,8,0.0,1,1,8,ZM,
2516,2016-09-01,2,4,0.0,0.0,3,6,4,3,0.0,1.0,0.0,0.0,9,2.0,11,0.0,3,0,11,ZM,
2517,2016-10-01,2,4,0.0,0.0,4,8,3,3,0.0,0.0,1.0,0.0,11,0.0,18,0.0,2,0,13,ZM,
2518,2016-11-01,2,5,0.0,0.0,5,8,4,2,0.0,2.0,0.0,0.0,10,1.0,12,0.0,3,1,11,ZM,
2519,2016-12-01,1,3,1.0,0.0,3,6,3,2,0.0,0.0,0.0,0.0,7,0.0,9,0.0,2,0,8,ZM,
2520,2017-01-01,2,4,0.0,0.0,2,6,2,3,0.0,0.0,0.0,0.0,7,0.0,8,1.0,1,0,8,ZM,
2521,2017-02-01,2,4,0.0,0.0,6,6,3,3,0.0,2.0,0.0,0.0,7,2.0,15,0.0,1,1,15,ZM,
2522,2017-03-01,2,4,0.0,0.0,4,8,5,3,0.0,2.0,0.0,2.0,6,1.0,15,0.0,1,0,16,ZM,
2523,2017-04-01,1,4,0.0,1.0,4,9,2,2,0.0,0.0,0.0,0.0,7,0.0,11,0.0,2,0,13,ZM,
2524,2017-05-01,1,5,0.0,0.0,3,6,2,3,0.0,1.0,0.0,0.0,6,1.0,9,0.0,2,0,12,ZM,
2525,2017-06-01,2,6,0.0,0.0,4,6,3,3,0.0,0.0,0.0,0.0,9,3.0,13,0.0,0,0,13,ZM,
2526,2017-07-01,2,2,0.0,0.0,3,7,4,4,0.0,1.0,0.0,1.0,8,3.0,10,1.0,1,1,10,ZM,
2527,2017-08-01,1,4,0.0,1.0,4,6,2,2,0.0,1.0,2.0,0.0,9,0.0,6,1.0,1,0,10,ZM,
2528,2017-09-01,1,5,0.0,0.0,4,7,4,2,0.0,0.0,0.0,0.0,10,3.0,12,0.0,2,0,14,ZM,
2529,2017-10-01,2,4,0.0,0.0,4,7,5,3,1.0,0.0,0.0,0.0,9,1.0,7,0.0,2,0,12,ZM,
2530,2017-11-01,2,3,0.0,0.0,4,7,4,5,1.0,1.0,0.0,0.0,8,2.0,10,0.0,2,0,12,ZM,
2531,2017-12-01,1,4,0.0,1.0,2,6,4,3,0.0,0.0,0.0,0.0,9,1.0,7,0.0,0,2,9,ZM,
2532,2018-01-01,2,6,0.0,0.0,1,7,2,2,0.0,1.0,0.0,0.0,8,2.0,7,0.0,1,0,8,ZM,
2533,2018-02-01,2,3,0.0,0.0,4,8,3,2,0.0,0.0,1.0,0.0,9,2.0,8,0.0,2,0,12,ZM,
2534,2018-03-01,2,5,0.0,0.0,2,7,3,3,0.0,0.0,1.0,0.0,7,1.0,11,0.0,1,0,12,ZM,
2535,2018-04-01,1,4,0.0,0.0,2,12,2,3,0.0,1.0,1.0,0.0,7,1.0,10,0.0,2,0,12,ZM,
2536,2018-05-01,1,3,0.0,0.0,4,15,3,3,0.0,0.0,0.0,0.0,9,1.0,9,0.0,2,0,11,ZM,
2537,2018-06-01,2,5,0.0,0.0,4,9,2,2,0.0,2.0,0.0,0.0,8,1.0,10,0.0,1,0,10,ZM,
2538,2018-07-01,1,3,0.0,0.0,3,8,2,2,0.0,1.0,0.0,0.0,8,0.0,7,0.0,1,0,10,ZM,
